id,propertyNo,propertyDesc,addressLine1,addressLine2,city,state,zipCode,latitude,longitude,rent,bedrooms,bathrooms,unitSqFt,yearBuilt,availableDate,images,property_url
6be01253-67fc-4c9f-807e-300a02e3417e,4728,"Welcome to 1700 Graystone Dr,  Hampton, GA 30228! 

You need a house you can make your own. Here it is. You'll notice lots of natural light pouring into the house as soon as you step through the open concept entryway. Carpet floors run throughout the home's shared spaces. The house offers a cozy living room with a finished fireplace perfect for family movie nights or alone time. You’ll love the beautiful kitchen, complete with coordinating appliances, sleek counters and wood cabinetry. And when you need a breath of fresh air, step out into a backyard complete with a brunch-ready patio. Apply online today! 

At Invitation Homes, we offer pet-friendly, yard-having homes for lease with Smart Home technology in awesome neighborhoods across the country. Live in a great house without the headache and long-term commitment of owning. Discover your dream home with Invitation Homes.

To make your leasing lifestyle as hassle-free as possible, every Invitation Homes lease requires a subscription to our Lease Easy bundle. You’ll enjoy more convenience and control with standard services that may include air filter delivery, utility management, and Smart Home with video doorbell. Want to take easy to the next level? Lawn care and pest control are also available.

Home Features and Amenities: Air Conditioning, Covered Porch, Fireplace, Garage, Long Lease Terms, Patio, Pet Friendly, Smart Home, W/D Hookups, and professionally managed by Invitation Homes.

",1700 Graystone Dr,,Hampton,GA,30228,33.39826000,-84.30088000,1660.00,3,2.50,1347,,05/10/2023,"https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/d18b2606-6771-4128-a29c-809048c2b00b-w_1500-h_1000.JPG,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/b0516418-b16e-4849-b3a0-c8355657f86d-w_1500-h_1000.JPG,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/6d055368-cde4-45b9-aa50-2287b10b12cc-w_1500-h_1000.JPG,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/3dfdfe36-68aa-4c02-be09-641b053c04c7-w_1500-h_1000.JPG,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/2e16b081-9ca5-4db3-9b44-6bce08461a6d-w_1500-h_1000.JPG,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/81e98ca1-eba9-4b5d-9111-e38878141f21-w_1500-h_1000.JPG,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/871c06ac-f201-4354-aa14-12b03de744e4-w_1500-h_1000.JPG,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/66155f18-d134-424f-a89f-0f9708257b8d-w_1500-h_1000.JPG,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/f742acae-db10-44a0-b63d-9a6f3124276a-w_1500-h_1000.JPG,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/a4ba1a8b-9642-4616-b004-dcafe5074fc4-w_1500-h_1000.JPG",https://lease.invitationhomes.com/homes/1700-graystone-dr-30228-7737
9d6a7918-82b9-42bc-ab05-0ae70ff344c9,7643,"Welcome to 10203 N Links Dr,  Covington, GA 30014! 

Picture yourself in this home. Take a virtual tour and see the floorplan in the photo gallery.

You need a house you can make your own. Here it is. Tailor the living space to support the things you value. This house will reflect you whether you’re a doting plant parent, a music nut, or a gamer with a work problem. Bring your unique flair to this spacious floor plan made ready to accommodate your lifestyle. Quality is the first word that jumps to mind when you walk through this house's lovely entryway and set foot on the stunning luxury vinyl flooring. You’ll love filming your take on the latest TikTok trend inside this upscale kitchen with premium cabinetry, sleek countertops and stainless steel appliances. And when you need a breath of fresh air, step out into the backyard with a patio. Neighborhood amenities include a community pool. Apply online today!

At Invitation Homes, we offer pet-friendly, yard-having homes for lease with Smart Home technology in awesome neighborhoods across the country. Live in a great house without the headache and long-term commitment of owning. Discover your dream home with Invitation Homes.

To make your leasing lifestyle as hassle-free as possible, every Invitation Homes lease requires a subscription to our Lease Easy bundle. You’ll enjoy more convenience and control with standard services that may include air filter delivery, utility management, and Smart Home with video doorbell. Want to take easy to the next level? Lawn care and pest control are also available.

Home Features and Amenities: Air Conditioning, Bay Windows, Fireplace, Garage, Kitchen Island, Long Lease Terms, Luxury Vinyl Plank, Patio, Pet Friendly, Recessed Lighting, Smart Home, Stainless Steel Appliances, Walk in Closet, W/D Hookups, and professionally managed by Invitation Homes.

Neighborhood Features and Amenities: Community Pool

",10203 N Links Dr,,Covington,GA,30014,33.57250000,-83.84434000,2260.00,4,2.50,2656,,05/05/2023,"https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/f6333a14-a284-4dde-8901-706518464e64.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/cf7973a0-07e4-4e74-aad5-87a7ca68aa86.png,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/7958e502-f9c6-4283-af3f-c48c06e6bf7f.png,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/ea936840-425a-4cba-8b46-ae16557f92ca.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/ab6be517-aa8c-41c6-ab42-688a4f58b3f5.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/da585ce7-0654-4bb1-aa90-8d47406a56c3.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/092f3091-33db-4ff1-ba84-5cdeb0c2a8fb.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/6760e981-d53c-4e6f-a0d0-758c68a808e0.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/e15d0119-0beb-497a-9ba4-fa8f5298039d.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/7bfe0492-d303-42be-b0ba-5030197efba4.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/fa5a06ea-2900-4f79-886b-d9c6c8d16c3b.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/728e277b-d364-4c5c-a7d1-773bb845c204.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/c15dce53-e900-40b3-9f50-7b8ba94856b1.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/e379a8e8-63db-40b2-9771-9b690f211e3a.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/a7cadd24-c27f-4590-bd20-c0b6fecf22e0.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/4f9d1ef5-26a6-4394-aeb7-4b6f53e73d0b.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/42e1b02f-97df-4b5c-969c-e7ec6e290428.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/d4a16723-9153-4d20-9e4a-5e4a1ea18ab1.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/bb9092b2-c17d-4238-a63e-83234448a20f.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/e2a86919-a23e-4943-b9f5-cc62ab4db581.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/e5cfd161-7e75-436d-873d-e458cc67f404.jpg,https://www.insidemaps.com/app/walkthrough-v2?projectId=fKcqdqvDRB&env=production,https://www.insidemaps.com/app/walkthrough-v2?projectId=fKcqdqvDRB&env=production&embedded=true",https://lease.invitationhomes.com/homes/10203-n-links-dr-covington-ga-30014
511d89eb-5a88-48db-ad57-a893b6bac867,8163,"Welcome to 420 Browning Field Way,  Hampton, GA 30228! 

Picture yourself in this home. Take a virtual tour and see the floorplan in the photo gallery.

Can you picture yourself in this home? Inside, you’ll find modern lighting, luxury vinyl plank flooring, and plenty of living space to spread out and make memories. The kitchen is complete with gleaming counters, stainless steel appliances and rich wood cabinetry. You'll love spending time in the bedrooms with nice windows and plenty of space to relax. Each bathroom is equipped with stylish fixtures. The backyard has a lovely patio, great for entertaining and relaxation. Find a lease that fits your lifestyle. Choose from the nation's leader in home leasing and apply online today.

At Invitation Homes, we offer pet-friendly, yard-having homes for lease with Smart Home technology in awesome neighborhoods across the country. Live in a great house without the headache and long-term commitment of owning. Discover your dream home with Invitation Homes.

To make your leasing lifestyle as hassle-free as possible, every Invitation Homes lease requires a subscription to our Lease Easy bundle. You’ll enjoy more convenience and control with standard services that may include air filter delivery, utility management, and Smart Home with video doorbell. Want to take easy to the next level? Lawn care and pest control are also available.

Home Features and Amenities: Air Conditioning, Bay Windows, Breakfast Nook, Fireplace, Garage, Long Lease Terms, Luxury Vinyl Plank, Patio, Pet Friendly, Smart Home, Stainless Steel Appliances, Vaulted Ceilings, Walk in Closet, W/D Hookups, and professionally managed by Invitation Homes.

Neighborhood Features and Amenities: Community Pool

",420 Browning Field Way,,Hampton,GA,30228,33.41746000,-84.29291000,2335.00,4,2.00,3021,,02/28/2023,"https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/cfa56579-f1e4-44c6-a4e8-71c997a97806.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/5a090b0d-34fa-4714-8853-6cfc2b7e1164.png,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/fe790e85-bc4a-4db1-8877-2c4c7d34b5b0.png,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/f6a7968f-3d8a-4b3d-a12d-2ae6f50c2c6a.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/981a66fe-d520-419b-81cf-752f47c46696.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/1fd4e078-2c87-42f3-a743-11237ee17132.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/ca4fbeed-6716-4789-90b6-704995106755.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/d5771b3c-6edc-4c0e-99f4-6bd6cccbaeca.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/1637de1a-3ec1-44b7-b6b4-e12b5afc3eff.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/8d10ce58-e9cd-48fe-a6bc-33bf9a47e60f.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/f67964db-7431-4989-94ca-f9ba03fded80.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/fc1f81d5-4546-474d-871d-ee649ca770ce.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/97577716-a7c7-43fd-9adb-c6a0cab2aecf.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/656a3378-e7f3-4b3a-b261-10f7a30fa017.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/7a2f6cee-c1c1-4d78-bc6e-47b0e31a49ed.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/eeb549b1-e027-475d-8c71-d517e0f7a144.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/51efc185-b803-45bf-b7ca-9317d5ebae16.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/8af4bda5-8eed-4a79-8318-7e9b7871eab3.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/b6757e27-c706-493d-bd9d-114361eac106.jpg,https://www.insidemaps.com/app/walkthrough-v2?projectId=hPMMwAKlLb&env=production,https://www.insidemaps.com/app/walkthrough-v2?projectId=hPMMwAKlLb&env=production&embedded=true",https://lease.invitationhomes.com/homes/420-browning-field-way-hampton-ga-30228
77e514fb-304a-47d6-93ab-35804c16fc63,12224,"Welcome to 1529 Gunstock Ct,  Hampton, GA 30228! 

Picture yourself in this home. Take a virtual tour and see the floorplan in the photo gallery.

Can you picture yourself in this home? Inside, you’ll find modern lighting, luxury vinyl plank flooring, and plenty of living space to spread out and make memories. The kitchen is complete with granite counters, stainless steel appliances and rich wood cabinetry. You'll love spending time in the bedrooms with nice windows and plenty of space to relax. Each bathroom is equipped with stylish fixtures. The backyard has a lovely patio, great for entertaining and relaxation. Find a lease that fits your lifestyle. Choose from the nation's leader in home leasing and apply online today.

At Invitation Homes, we offer pet-friendly, yard-having homes for lease with Smart Home technology in awesome neighborhoods across the country. Live in a great house without the headache and long-term commitment of owning. Discover your dream home with Invitation Homes.

To make your leasing lifestyle as hassle-free as possible, every Invitation Homes lease requires a subscription to our Lease Easy bundle. You’ll enjoy more convenience and control with standard services that may include air filter delivery, utility management, and Smart Home with video doorbell. Want to take easy to the next level? Lawn care and pest control are also available.

Home Features and Amenities: Air Conditioning, Bonus Room, Breakfast Nook, Fireplace, Garage, Granite Countertops, Long Lease Terms, Luxury Vinyl Plank, Patio, Pet Friendly, Smart Home, Stainless Steel Appliances, Vaulted Ceilings, Walk in Closet, W/D Hookups, and professionally managed by Invitation Homes.

Neighborhood Features and Amenities: Community Pool

",1529 Gunstock Ct,,Hampton,GA,30228,33.41761000,-84.28611000,2330.00,4,3.00,3032,,03/23/2023,"https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/53104ae3-7259-4af3-9275-77888a4c7a88.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/3c7f2710-58b6-4d7f-8cfa-cc1fd9af1197.png,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/6c7111d5-f5e9-4030-8005-7c6bb9b33f63.png,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/370cab90-9ca1-4d6b-8a4c-0b3c5a56a949.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/8a721777-d4a6-4f6c-b2cd-e6f1804c534b.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/b43a4324-8b08-4eb8-9243-081d4967126d.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/5deeafd7-6cee-49e6-bcf0-58e4d9fbb935.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/ebb7aeee-1272-4f6e-9514-de71d624b25f.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/88f98a85-8082-4996-80c4-9564f7e80651.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/0798131a-e5c6-4e37-8a3f-5d6b76670f79.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/c4059e6f-8208-4489-a991-cbfb74415b17.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/613eabc8-96e3-4bd4-831f-5e7559dba122.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/e7b264ec-92d3-4f75-b16e-7e994c0e4800.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/da90c206-8e33-4f76-a21e-1a1f836d8da0.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/9ad95399-31d0-4a17-8ef1-5ab92df34305.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/52f854ef-eb0b-4553-8bb5-b98eeded4d98.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/fd9accd4-af2b-40c6-9e6a-54f788fa3ced.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/0389c985-7f09-4185-a1ba-19d48a514321.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/c695a172-42e3-4c95-b9bb-c9174c892002.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/9ac61088-327d-4e0b-9202-bbaf3eecacb3.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/bfc2bc0d-a645-4e2c-8e91-b095195950c5.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/a43fc586-ef1d-4d88-ba6a-7d4e2f4ed150.jpg,https://www.insidemaps.com/app/walkthrough-v2?projectId=p37mBqqlCp&env=production&embedded=true,https://www.insidemaps.com/app/walkthrough-v2?projectId=p37mBqqlCp&env=production",https://lease.invitationhomes.com/homes/1529-gunstock-ct-30228-7813
9803a35c-b2dd-4026-8999-887a8c452144,9254,"Welcome to 3755 River Ridge Ct,  Decatur, GA 30034! 

Can you picture yourself in this home? Inside, you’ll find modern lighting, luxury vinyl plank flooring, and plenty of living space to spread out and make memories. The kitchen is complete with granite counters, stainless steel appliances and all white cabinetry. You'll love spending time in the bedrooms with nice windows and plenty of space to relax. Each bathroom is equipped with stylish fixtures. The backyard has a lovely patio, great for entertaining and relaxation. Find a lease that fits your lifestyle. Choose from the nation's leader in home leasing and apply online today.

At Invitation Homes, we offer pet-friendly, yard-having homes for lease with Smart Home technology in awesome neighborhoods across the country. Live in a great house without the headache and long-term commitment of owning. Discover your dream home with Invitation Homes.

To make your leasing lifestyle as hassle-free as possible, every Invitation Homes lease requires a subscription to our Lease Easy bundle. You’ll enjoy more convenience and control with standard services that may include air filter delivery, utility management, and Smart Home with video doorbell. Want to take easy to the next level? Lawn care and pest control are also available.

Home Features and Amenities: Air Conditioning, Bay Windows, Fireplace, Garage, Granite Countertops, Long Lease Terms, Luxury Vinyl Plank, Patio, Pet Friendly, Smart Home, Stainless Steel Appliances, W/D Hookups, and professionally managed by Invitation Homes.

",3755 River Ridge Ct,,Decatur,GA,30034,33.67141000,-84.26995000,2165.00,4,2.50,2304,,03/31/2023,"https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/0d008b94-5b41-4445-a1bf-ed7b3ee81845-w_1500-h_1000.JPG,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/dd2ee1f2-c250-4db2-8d9c-6b83ad950fdc-w_1500-h_1000.JPG,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/5be764f0-3bdb-40fd-83a3-4b3e58b988f3-w_1500-h_1000.JPG,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/d840d1c8-9d5c-4418-baf6-85e385bce7fb-w_1500-h_1000.JPG,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/384ccf8d-3b97-4655-b193-60b41c6876ed-w_1500-h_1000.JPG,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/fb67a6f7-de37-4f4a-b6e7-b1c09e7b8e19-w_1500-h_1000.JPG,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/6ff68ba6-472a-495a-9198-ac6d4f0bbd03-w_1500-h_1000.JPG,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/e89bf1cd-7b10-4fb6-adba-6b1b2cd94785-w_1500-h_1000.JPG,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/01f41432-8b71-4b48-ad90-cc91e031742e-w_1500-h_1000.JPG",https://lease.invitationhomes.com/homes/3755-river-ridge-ct-decatur-ga-30034
62f94ee4-e7ee-4983-b8bb-a608faacd3a2,16649,"Welcome to 3155 Ridge Hill Pkwy,  Douglasville, GA 30135! 

You need a house you can make your own. Here it is. Tailor the living space to support the things you value. This house will reflect you whether you’re a doting plant parent, a music nut, or a gamer with a work problem. Bring your unique flair to this spacious floor plan made ready to accommodate your lifestyle. Quality is the first word that jumps to mind when you walk through this house's lovely entryway and set foot on the stunning luxury flooring. You’ll love filming your take on the latest TikTok trend inside this upscale kitchen with premium cabinetry, sleek granite countertops and stainless steel appliances. And when you need a breath of fresh air, step out into the backyard with a patio. Neighborhood amenities include a clubhouse, gym, pool, volleyball court, and tennis court. Apply online today!

At Invitation Homes, we offer pet-friendly, yard-having homes for lease with Smart Home technology in awesome neighborhoods across the country. Live in a great house without the headache and long-term commitment of owning. Discover your dream home with Invitation Homes.

To make your leasing lifestyle as hassle-free as possible, every Invitation Homes lease requires a subscription to our Lease Easy bundle. You’ll enjoy more convenience and control with standard services that may include air filter delivery, utility management, and Smart Home with video doorbell. Want to take easy to the next level? Lawn care and pest control are also available.

Home Features and Amenities: Air Conditioning, Bay Windows, Fireplace, Garage, Granite Countertops, Kitchen Island, Long Lease Terms, Luxury Vinyl Plank, Patio, Pet Friendly, Smart Home, Stainless Steel Appliances, W/D Hookups, and professionally managed by Invitation Homes.

Neighborhood Features and Amenities: Clubhouse, Community Pool, Fitness Center, Tennis Court, Volleyball Court

This Invitation Home is currently being renovated, but it will be available soon. You can still apply – contact us for more details or apply now.

",3155 Ridge Hill Pkwy,,Douglasville,GA,30135,33.68140000,-84.68031000,2425.00,5,3.00,2994,,05/12/2023,"https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/13afc807-d1d1-4369-9f32-5d226e33e060-w_1500-h_1000.JPG,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/1479a7d6-662b-4f15-8c15-6d41ce165fc8-w_1500-h_1000.JPG,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/f7341bf3-caf0-4158-ac6a-a18c9b67ddc3-w_1500-h_1000.JPG,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/947bc887-c209-4457-a759-581fae63c293-w_1500-h_1000.JPG,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/1e1ce270-f100-4d1a-8649-8b38bbbabd9b-w_1500-h_1000.JPG,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/85c3eb00-152d-47a4-a9fb-3fd922122216-w_1500-h_1000.JPG,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/2e21386d-6fe8-4668-ae85-0f32d0185839-w_1500-h_1000.JPG,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/b541add2-1508-419c-a343-007d6770c86c-w_1500-h_1000.JPG,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/36afd174-11a4-4c48-b8d9-34c532884a56-w_1500-h_1000.JPG",https://lease.invitationhomes.com/homes/3155-ridge-hill-pkwy-30135-9473
cb0616d6-4f5e-460d-88e0-bcdd57c87dfe,91963,"Welcome to 3086 Treyson Dr,  Denver, NC 28037! 

Picture yourself in this home. Take a virtual tour and see the floorplan in the photo gallery.

You need a house you can make your own. Here it is. Tailor the living space to support the things you value. This house will reflect you whether you’re a doting plant parent, a music nut, or a gamer with a work problem. Bring your unique flair to this spacious floor plan made ready to accommodate your lifestyle. Quality is the first word that jumps to mind when you walk through this house's lovely entryway and set foot on the stunning luxury vinyl flooring. You’ll love filming your take on the latest TikTok trend inside this upscale kitchen with premium cabinetry, sleek granite countertops and stainless steel appliances. And when you need a breath of fresh air, step out into the backyard with a patio. Apply online today!

At Invitation Homes, we offer pet-friendly, yard-having homes for lease with Smart Home technology in awesome neighborhoods across the country. Live in a great house without the headache and long-term commitment of owning. Discover your dream home with Invitation Homes.

Our Lease Easy bundle – which includes Smart Home, Air Filter Delivery, and Utilities Management – is a key part of your worry-free leasing lifestyle. These services are required by your lease at an additional monthly cost. Monthly fees for pets and swimming pools may also apply.

Home Features and Amenities: Air Conditioning, Covered Porch, Garage, Granite Countertops, Kitchen Island, Long Lease Terms, Open Floorplan, Patio, Pet Friendly, Recessed Lighting, Smart Home, Walk in Closet, W/D Hookups, and professionally managed by Invitation Homes.

",3086 Treyson Dr,,Denver,NC,28037,35.50679986,-81.00800926,2295.00,4,2.50,1956,,06/07/2023,"https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/a92a408d-262a-4925-ad82-34e73cec4eee.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/a5f2517e-85cc-43fe-89fe-88c4fb66ebac.png,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/18ef7ef2-0948-4907-8b28-49fb537dbc17.png,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/779b6647-b184-4660-9c4e-79f3dacebdf4.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/1600b8ec-c153-4e2c-82a3-3eef47170115.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/8584c303-0e87-40b6-848b-95c4d69c4d52.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/5588f1e5-f742-475d-93ba-72582a20d1c3.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/884a4394-08f8-480b-bdfc-91f3bdafecc0.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/becb36ac-27df-4503-8e32-5f8e5bfa6d6e.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/af0b6341-6499-449f-91d5-57bd15c3a5de.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/7a36e768-b2ef-44d9-b110-77db87d943f7.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/cf24e41b-56e3-43e3-b795-62814894e8af.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/55fc0ea7-7c48-43b9-836d-d9dcff42af8c.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/5d65388d-9ac6-41d2-8246-b95677cbcb3a.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/b8a4a264-3066-41b1-913a-16168de89923.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/3b34ac56-0614-44f2-8af0-00877f835c88.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/dd4aefea-ae72-43b2-90b9-333bb3c71e3b.jpg,https://pls-photos-dev.s3.us-west-2.amazonaws.com/production/IH/properties/2158efcc-5f8a-479d-8833-3ce185786770.jpg,https://www.insidemaps.com/app/walkthrough-v2?projectId=PJVjI1xZej&env=production,https://www.insidemaps.com/app/walkthrough-v2?projectId=PJVjI1xZej&env=production&embedded=true",https://lease.invitationhomes.com/homes/3086-treyson-dr-28037-91963
